,demand,drybulb,dewpnt,date,month,hour,day_of_week,day_of_year,weekend,holiday_name,holiday
1040918,733.0,73.0,60.0,8/2/2008,Aug,18,Sat,214,True,,False
1040919,741.0,71.0,59.0,8/2/2008,Aug,19,Sat,214,True,,False
1040920,728.0,63.0,60.0,8/2/2008,Aug,20,Sat,214,True,,False
1040921,717.0,63.0,61.0,8/2/2008,Aug,21,Sat,214,True,,False
1040922,694.0,63.0,61.0,8/2/2008,Aug,22,Sat,214,True,,False
1040923,643.0,63.0,62.0,8/2/2008,Aug,23,Sat,214,True,,False
1040924,592.0,65.0,61.0,8/2/2008,Aug,24,Sat,214,True,,False
1040925,549.0,64.0,61.0,8/3/2008,Aug,1,Sun,215,True,,False
1040926,527.0,64.0,62.0,8/3/2008,Aug,2,Sun,215,True,,False
1040927,512.0,64.0,62.0,8/3/2008,Aug,3,Sun,215,True,,False
1040928,506.0,64.0,61.0,8/3/2008,Aug,4,Sun,215,True,,False
1040929,508.0,64.0,61.0,8/3/2008,Aug,5,Sun,215,True,,False
1040930,519.0,64.0,61.0,8/3/2008,Aug,6,Sun,215,True,,False
1040931,541.0,64.0,61.0,8/3/2008,Aug,7,Sun,215,True,,False
1040932,584.0,63.0,61.0,8/3/2008,Aug,8,Sun,215,True,,False
1040933,644.0,63.0,61.0,8/3/2008,Aug,9,Sun,215,True,,False
1040934,682.0,64.0,62.0,8/3/2008,Aug,10,Sun,215,True,,False
1040935,704.0,65.0,62.0,8/3/2008,Aug,11,Sun,215,True,,False
1040936,712.0,65.0,63.0,8/3/2008,Aug,12,Sun,215,True,,False
1040937,712.0,65.0,62.0,8/3/2008,Aug,13,Sun,215,True,,False
1040938,707.0,67.0,63.0,8/3/2008,Aug,14,Sun,215,True,,False
1040939,697.0,69.0,63.0,8/3/2008,Aug,15,Sun,215,True,,False
1040940,699.0,68.0,64.0,8/3/2008,Aug,16,Sun,215,True,,False
1040941,705.0,68.0,64.0,8/3/2008,Aug,17,Sun,215,True,,False
1040942,722.0,68.0,64.0,8/3/2008,Aug,18,Sun,215,True,,False
1040943,726.0,68.0,64.0,8/3/2008,Aug,19,Sun,215,True,,False
1040944,720.0,66.0,64.0,8/3/2008,Aug,20,Sun,215,True,,False
1040945,721.0,67.0,64.0,8/3/2008,Aug,21,Sun,215,True,,False
1040946,695.0,67.0,64.0,8/3/2008,Aug,22,Sun,215,True,,False
1040947,638.0,66.0,64.0,8/3/2008,Aug,23,Sun,215,True,,False
1040948,570.0,64.0,63.0,8/3/2008,Aug,24,Sun,215,True,,False
1040949,544.0,64.0,62.0,8/4/2008,Aug,1,Mon,216,False,,False
1040950,526.0,63.0,62.0,8/4/2008,Aug,2,Mon,216,False,,False
1040951,518.0,64.0,62.0,8/4/2008,Aug,3,Mon,216,False,,False
1040952,515.0,64.0,63.0,8/4/2008,Aug,4,Mon,216,False,,False
1040953,525.0,65.0,63.0,8/4/2008,Aug,5,Mon,216,False,,False
1040954,567.0,65.0,63.0,8/4/2008,Aug,6,Mon,216,False,,False
1040955,647.0,65.0,63.0,8/4/2008,Aug,7,Mon,216,False,,False
1040956,723.0,65.0,63.0,8/4/2008,Aug,8,Mon,216,False,,False
1040957,771.0,65.0,63.0,8/4/2008,Aug,9,Mon,216,False,,False
1040958,798.0,67.0,63.0,8/4/2008,Aug,10,Mon,216,False,,False
1040959,819.0,68.0,60.0,8/4/2008,Aug,11,Mon,216,False,,False
1040960,831.0,70.0,60.0,8/4/2008,Aug,12,Mon,216,False,,False
1040961,830.0,73.0,61.0,8/4/2008,Aug,13,Mon,216,False,,False
1040962,830.0,74.0,61.0,8/4/2008,Aug,14,Mon,216,False,,False
1040963,825.0,75.0,61.0,8/4/2008,Aug,15,Mon,216,False,,False
1040964,819.0,77.0,61.0,8/4/2008,Aug,16,Mon,216,False,,False
1040965,812.0,77.0,60.0,8/4/2008,Aug,17,Mon,216,False,,False
1040966,806.0,76.0,60.0,8/4/2008,Aug,18,Mon,216,False,,False
1040967,797.0,76.0,60.0,8/4/2008,Aug,19,Mon,216,False,,False
1040968,784.0,75.0,60.0,8/4/2008,Aug,20,Mon,216,False,,False
1040969,787.0,72.0,61.0,8/4/2008,Aug,21,Mon,216,False,,False
1040970,761.0,68.0,61.0,8/4/2008,Aug,22,Mon,216,False,,False
1040971,687.0,67.0,61.0,8/4/2008,Aug,23,Mon,216,False,,False
1040972,623.0,67.0,62.0,8/4/2008,Aug,24,Mon,216,False,,False
1040973,581.0,64.0,61.0,8/5/2008,Aug,1,Tue,217,False,,False
1040974,551.0,63.0,61.0,8/5/2008,Aug,2,Tue,217,False,,False
1040975,540.0,63.0,60.0,8/5/2008,Aug,3,Tue,217,False,,False
1040976,533.0,62.0,60.0,8/5/2008,Aug,4,Tue,217,False,,False
1040977,543.0,62.0,60.0,8/5/2008,Aug,5,Tue,217,False,,False
1040978,586.0,61.0,59.0,8/5/2008,Aug,6,Tue,217,False,,False
1040979,661.0,61.0,59.0,8/5/2008,Aug,7,Tue,217,False,,False
1040980,735.0,62.0,59.0,8/5/2008,Aug,8,Tue,217,False,,False
1040981,778.0,64.0,60.0,8/5/2008,Aug,9,Tue,217,False,,False
1040982,805.0,69.0,62.0,8/5/2008,Aug,10,Tue,217,False,,False
1040983,825.0,69.0,61.0,8/5/2008,Aug,11,Tue,217,False,,False
1040984,842.0,70.0,61.0,8/5/2008,Aug,12,Tue,217,False,,False
1040985,842.0,73.0,62.0,8/5/2008,Aug,13,Tue,217,False,,False
1040986,851.0,74.0,62.0,8/5/2008,Aug,14,Tue,217,False,,False
1040987,846.0,76.0,63.0,8/5/2008,Aug,15,Tue,217,False,,False
1040988,840.0,77.0,63.0,8/5/2008,Aug,16,Tue,217,False,,False
1040989,842.0,79.0,62.0,8/5/2008,Aug,17,Tue,217,False,,False
1040990,834.0,78.0,63.0,8/5/2008,Aug,18,Tue,217,False,,False
1040991,821.0,76.0,64.0,8/5/2008,Aug,19,Tue,217,False,,False
1040992,809.0,76.0,65.0,8/5/2008,Aug,20,Tue,217,False,,False
1040993,818.0,75.0,64.0,8/5/2008,Aug,21,Tue,217,False,,False
1040994,783.0,73.0,65.0,8/5/2008,Aug,22,Tue,217,False,,False
1040995,712.0,71.0,65.0,8/5/2008,Aug,23,Tue,217,False,,False
1040996,647.0,69.0,64.0,8/5/2008,Aug,24,Tue,217,False,,False
1040997,607.0,69.0,63.0,8/6/2008,Aug,1,Wed,218,False,,False
1040998,579.0,69.0,63.0,8/6/2008,Aug,2,Wed,218,False,,False
1040999,567.0,69.0,63.0,8/6/2008,Aug,3,Wed,218,False,,False
1041000,563.0,69.0,62.0,8/6/2008,Aug,4,Wed,218,False,,False
1041001,570.0,69.0,62.0,8/6/2008,Aug,5,Wed,218,False,,False
1041002,610.0,70.0,62.0,8/6/2008,Aug,6,Wed,218,False,,False
1041003,686.0,67.0,64.0,8/6/2008,Aug,7,Wed,218,False,,False
1041004,753.0,66.0,64.0,8/6/2008,Aug,8,Wed,218,False,,False
1041005,795.0,66.0,63.0,8/6/2008,Aug,9,Wed,218,False,,False
1041006,815.0,65.0,62.0,8/6/2008,Aug,10,Wed,218,False,,False
1041007,835.0,67.0,63.0,8/6/2008,Aug,11,Wed,218,False,,False
1041008,836.0,68.0,63.0,8/6/2008,Aug,12,Wed,218,False,,False
1041009,829.0,69.0,61.0,8/6/2008,Aug,13,Wed,218,False,,False
1041010,834.0,68.0,62.0,8/6/2008,Aug,14,Wed,218,False,,False
1041011,830.0,74.0,65.0,8/6/2008,Aug,15,Wed,218,False,,False
1041012,818.0,76.0,63.0,8/6/2008,Aug,16,Wed,218,False,,False
1041013,812.0,75.0,62.0,8/6/2008,Aug,17,Wed,218,False,,False
1041014,806.0,71.0,63.0,8/6/2008,Aug,18,Wed,218,False,,False
1041015,797.0,70.0,64.0,8/6/2008,Aug,19,Wed,218,False,,False
1041016,785.0,71.0,63.0,8/6/2008,Aug,20,Wed,218,False,,False
1041017,781.0,71.0,63.0,8/6/2008,Aug,21,Wed,218,False,,False
1041018,745.0,69.0,61.0,8/6/2008,Aug,22,Wed,218,False,,False
1041019,682.0,67.0,61.0,8/6/2008,Aug,23,Wed,218,False,,False
1041020,615.0,65.0,61.0,8/6/2008,Aug,24,Wed,218,False,,False
1041021,570.0,64.0,60.0,8/7/2008,Aug,1,Thu,219,False,,False
1041022,549.0,64.0,61.0,8/7/2008,Aug,2,Thu,219,False,,False
1041023,535.0,64.0,61.0,8/7/2008,Aug,3,Thu,219,False,,False
1041024,532.0,62.0,60.0,8/7/2008,Aug,4,Thu,219,False,,False
1041025,539.0,60.0,59.0,8/7/2008,Aug,5,Thu,219,False,,False
1041026,582.0,60.0,58.0,8/7/2008,Aug,6,Thu,219,False,,False
1041027,656.0,59.0,57.0,8/7/2008,Aug,7,Thu,219,False,,False
1041028,729.0,60.0,58.0,8/7/2008,Aug,8,Thu,219,False,,False
1041029,777.0,64.0,60.0,8/7/2008,Aug,9,Thu,219,False,,False
1041030,803.0,67.0,61.0,8/7/2008,Aug,10,Thu,219,False,,False
1041031,823.0,68.0,62.0,8/7/2008,Aug,11,Thu,219,False,,False
1041032,843.0,72.0,62.0,8/7/2008,Aug,12,Thu,219,False,,False
1041033,851.0,75.0,61.0,8/7/2008,Aug,13,Thu,219,False,,False
1041034,845.0,73.0,59.0,8/7/2008,Aug,14,Thu,219,False,,False
1041035,835.0,72.0,60.0,8/7/2008,Aug,15,Thu,219,False,,False
1041036,815.0,75.0,57.0,8/7/2008,Aug,16,Thu,219,False,,False
1041037,810.0,75.0,58.0,8/7/2008,Aug,17,Thu,219,False,,False
1041038,801.0,72.0,59.0,8/7/2008,Aug,18,Thu,219,False,,False
1041039,797.0,70.0,59.0,8/7/2008,Aug,19,Thu,219,False,,False
1041040,783.0,70.0,63.0,8/7/2008,Aug,20,Thu,219,False,,False
1041041,785.0,67.0,62.0,8/7/2008,Aug,21,Thu,219,False,,False
1041042,746.0,64.0,60.0,8/7/2008,Aug,22,Thu,219,False,,False
1041043,681.0,64.0,60.0,8/7/2008,Aug,23,Thu,219,False,,False
1041044,618.0,63.0,59.0,8/7/2008,Aug,24,Thu,219,False,,False
1041045,573.0,63.0,58.0,8/8/2008,Aug,1,Fri,220,False,,False
1041046,551.0,62.0,58.0,8/8/2008,Aug,2,Fri,220,False,,False
1041047,536.0,62.0,58.0,8/8/2008,Aug,3,Fri,220,False,,False
1041048,530.0,62.0,58.0,8/8/2008,Aug,4,Fri,220,False,,False
1041049,540.0,63.0,57.0,8/8/2008,Aug,5,Fri,220,False,,False
1041050,579.0,61.0,58.0,8/8/2008,Aug,6,Fri,220,False,,False
1041051,641.0,61.0,57.0,8/8/2008,Aug,7,Fri,220,False,,False
1041052,724.0,62.0,58.0,8/8/2008,Aug,8,Fri,220,False,,False
1041053,769.0,63.0,59.0,8/8/2008,Aug,9,Fri,220,False,,False
1041054,792.0,65.0,59.0,8/8/2008,Aug,10,Fri,220,False,,False
1041055,813.0,67.0,59.0,8/8/2008,Aug,11,Fri,220,False,,False
1041056,820.0,69.0,60.0,8/8/2008,Aug,12,Fri,220,False,,False
1041057,818.0,70.0,59.0,8/8/2008,Aug,13,Fri,220,False,,False
1041058,817.0,72.0,59.0,8/8/2008,Aug,14,Fri,220,False,,False
1041059,800.0,68.0,57.0,8/8/2008,Aug,15,Fri,220,False,,False
1041060,782.0,66.0,57.0,8/8/2008,Aug,16,Fri,220,False,,False
1041061,775.0,67.0,57.0,8/8/2008,Aug,17,Fri,220,False,,False
1041062,769.0,69.0,57.0,8/8/2008,Aug,18,Fri,220,False,,False
1041063,763.0,68.0,57.0,8/8/2008,Aug,19,Fri,220,False,,False
1041064,750.0,66.0,60.0,8/8/2008,Aug,20,Fri,220,False,,False
1041065,752.0,64.0,62.0,8/8/2008,Aug,21,Fri,220,False,,False
1041066,722.0,63.0,61.0,8/8/2008,Aug,22,Fri,220,False,,False
1041067,662.0,62.0,60.0,8/8/2008,Aug,23,Fri,220,False,,False
1041068,600.0,62.0,59.0,8/8/2008,Aug,24,Fri,220,False,,False
1041069,560.0,62.0,60.0,8/9/2008,Aug,1,Sat,221,True,,False
1041070,535.0,61.0,59.0,8/9/2008,Aug,2,Sat,221,True,,False
1041071,521.0,62.0,60.0,8/9/2008,Aug,3,Sat,221,True,,False
1041072,517.0,63.0,59.0,8/9/2008,Aug,4,Sat,221,True,,False
1041073,517.0,63.0,59.0,8/9/2008,Aug,5,Sat,221,True,,False
1041074,535.0,63.0,58.0,8/9/2008,Aug,6,Sat,221,True,,False
1041075,563.0,62.0,58.0,8/9/2008,Aug,7,Sat,221,True,,False
1041076,609.0,63.0,57.0,8/9/2008,Aug,8,Sat,221,True,,False
1041077,670.0,63.0,56.0,8/9/2008,Aug,9,Sat,221,True,,False
1041078,705.0,66.0,56.0,8/9/2008,Aug,10,Sat,221,True,,False
1041079,723.0,69.0,54.0,8/9/2008,Aug,11,Sat,221,True,,False
1041080,723.0,70.0,52.0,8/9/2008,Aug,12,Sat,221,True,,False
1041081,713.0,71.0,53.0,8/9/2008,Aug,13,Sat,221,True,,False
1041082,705.0,72.0,52.0,8/9/2008,Aug,14,Sat,221,True,,False
1041083,701.0,76.0,52.0,8/9/2008,Aug,15,Sat,221,True,,False
1041084,697.0,75.0,50.0,8/9/2008,Aug,16,Sat,221,True,,False
1041085,702.0,75.0,50.0,8/9/2008,Aug,17,Sat,221,True,,False
1041086,710.0,75.0,52.0,8/9/2008,Aug,18,Sat,221,True,,False
1041087,711.0,74.0,54.0,8/9/2008,Aug,19,Sat,221,True,,False
1041088,703.0,71.0,53.0,8/9/2008,Aug,20,Sat,221,True,,False
1041089,711.0,70.0,55.0,8/9/2008,Aug,21,Sat,221,True,,False
1041090,689.0,64.0,58.0,8/9/2008,Aug,22,Sat,221,True,,False
1041091,631.0,62.0,57.0,8/9/2008,Aug,23,Sat,221,True,,False
1041092,581.0,60.0,56.0,8/9/2008,Aug,24,Sat,221,True,,False
1041093,538.0,59.0,55.0,8/10/2008,Aug,1,Sun,222,True,,False
1041094,510.0,58.0,54.0,8/10/2008,Aug,2,Sun,222,True,,False
1041095,498.0,57.0,54.0,8/10/2008,Aug,3,Sun,222,True,,False
1041096,490.0,56.0,54.0,8/10/2008,Aug,4,Sun,222,True,,False
1041097,493.0,56.0,53.0,8/10/2008,Aug,5,Sun,222,True,,False
1041098,501.0,56.0,53.0,8/10/2008,Aug,6,Sun,222,True,,False
1041099,518.0,55.0,52.0,8/10/2008,Aug,7,Sun,222,True,,False
1041100,564.0,56.0,53.0,8/10/2008,Aug,8,Sun,222,True,,False
1041101,624.0,61.0,55.0,8/10/2008,Aug,9,Sun,222,True,,False
1041102,670.0,66.0,56.0,8/10/2008,Aug,10,Sun,222,True,,False
1041103,696.0,71.0,56.0,8/10/2008,Aug,11,Sun,222,True,,False
1041104,708.0,75.0,57.0,8/10/2008,Aug,12,Sun,222,True,,False
1041105,712.0,76.0,60.0,8/10/2008,Aug,13,Sun,222,True,,False
1041106,713.0,77.0,57.0,8/10/2008,Aug,14,Sun,222,True,,False
1041107,712.0,75.0,56.0,8/10/2008,Aug,15,Sun,222,True,,False
1041108,711.0,75.0,55.0,8/10/2008,Aug,16,Sun,222,True,,False
1041109,720.0,64.0,58.0,8/10/2008,Aug,17,Sun,222,True,,False
1041110,728.0,63.0,59.0,8/10/2008,Aug,18,Sun,222,True,,False
1041111,724.0,66.0,59.0,8/10/2008,Aug,19,Sun,222,True,,False
1041112,716.0,65.0,58.0,8/10/2008,Aug,20,Sun,222,True,,False
1041113,721.0,64.0,59.0,8/10/2008,Aug,21,Sun,222,True,,False
1041114,688.0,62.0,59.0,8/10/2008,Aug,22,Sun,222,True,,False
1041115,623.0,62.0,57.0,8/10/2008,Aug,23,Sun,222,True,,False
1041116,578.0,62.0,58.0,8/10/2008,Aug,24,Sun,222,True,,False
1041117,543.0,61.0,57.0,8/11/2008,Aug,1,Mon,223,False,,False
1041118,522.0,62.0,57.0,8/11/2008,Aug,2,Mon,223,False,,False
1041119,519.0,61.0,57.0,8/11/2008,Aug,3,Mon,223,False,,False
1041120,508.0,61.0,57.0,8/11/2008,Aug,4,Mon,223,False,,False
1041121,519.0,62.0,57.0,8/11/2008,Aug,5,Mon,223,False,,False
1041122,576.0,61.0,57.0,8/11/2008,Aug,6,Mon,223,False,,False
1041123,639.0,61.0,57.0,8/11/2008,Aug,7,Mon,223,False,,False
1041124,721.0,61.0,57.0,8/11/2008,Aug,8,Mon,223,False,,False
1041125,764.0,62.0,57.0,8/11/2008,Aug,9,Mon,223,False,,False
1041126,790.0,64.0,58.0,8/11/2008,Aug,10,Mon,223,False,,False
1041127,807.0,65.0,58.0,8/11/2008,Aug,11,Mon,223,False,,False
1041128,819.0,69.0,57.0,8/11/2008,Aug,12,Mon,223,False,,False
1041129,811.0,69.0,56.0,8/11/2008,Aug,13,Mon,223,False,,False
1041130,808.0,69.0,58.0,8/11/2008,Aug,14,Mon,223,False,,False
1041131,799.0,67.0,58.0,8/11/2008,Aug,15,Mon,223,False,,False
1041132,784.0,65.0,60.0,8/11/2008,Aug,16,Mon,223,False,,False
1041133,775.0,65.0,57.0,8/11/2008,Aug,17,Mon,223,False,,False
1041134,781.0,66.0,58.0,8/11/2008,Aug,18,Mon,223,False,,False
1041135,776.0,68.0,58.0,8/11/2008,Aug,19,Mon,223,False,,False
1041136,765.0,67.0,59.0,8/11/2008,Aug,20,Mon,223,False,,False
1041137,769.0,66.0,57.0,8/11/2008,Aug,21,Mon,223,False,,False
1041138,726.0,64.0,60.0,8/11/2008,Aug,22,Mon,223,False,,False
1041139,655.0,63.0,61.0,8/11/2008,Aug,23,Mon,223,False,,False
1041140,591.0,62.0,59.0,8/11/2008,Aug,24,Mon,223,False,,False
1041141,557.0,62.0,58.0,8/12/2008,Aug,1,Tue,224,False,,False
1041142,532.0,61.0,58.0,8/12/2008,Aug,2,Tue,224,False,,False
1041143,525.0,61.0,58.0,8/12/2008,Aug,3,Tue,224,False,,False
1041144,520.0,59.0,58.0,8/12/2008,Aug,4,Tue,224,False,,False
1041145,532.0,60.0,58.0,8/12/2008,Aug,5,Tue,224,False,,False
1041146,580.0,61.0,59.0,8/12/2008,Aug,6,Tue,224,False,,False
1041147,648.0,62.0,59.0,8/12/2008,Aug,7,Tue,224,False,,False
1041148,727.0,62.0,59.0,8/12/2008,Aug,8,Tue,224,False,,False
1041149,767.0,63.0,59.0,8/12/2008,Aug,9,Tue,224,False,,False
1041150,791.0,65.0,59.0,8/12/2008,Aug,10,Tue,224,False,,False
1041151,808.0,66.0,58.0,8/12/2008,Aug,11,Tue,224,False,,False
1041152,818.0,67.0,59.0,8/12/2008,Aug,12,Tue,224,False,,False
1041153,814.0,70.0,59.0,8/12/2008,Aug,13,Tue,224,False,,False
1041154,816.0,70.0,57.0,8/12/2008,Aug,14,Tue,224,False,,False
1041155,809.0,71.0,57.0,8/12/2008,Aug,15,Tue,224,False,,False
1041156,801.0,71.0,58.0,8/12/2008,Aug,16,Tue,224,False,,False
1041157,798.0,72.0,59.0,8/12/2008,Aug,17,Tue,224,False,,False
1041158,791.0,72.0,58.0,8/12/2008,Aug,18,Tue,224,False,,False
1041159,788.0,71.0,58.0,8/12/2008,Aug,19,Tue,224,False,,False
1041160,777.0,69.0,57.0,8/12/2008,Aug,20,Tue,224,False,,False
1041161,780.0,68.0,58.0,8/12/2008,Aug,21,Tue,224,False,,False
1041162,744.0,66.0,59.0,8/12/2008,Aug,22,Tue,224,False,,False
1041163,668.0,67.0,52.0,8/12/2008,Aug,23,Tue,224,False,,False
1041164,608.0,66.0,52.0,8/12/2008,Aug,24,Tue,224,False,,False
1041165,563.0,66.0,53.0,8/13/2008,Aug,1,Wed,225,False,,False
1041166,546.0,63.0,56.0,8/13/2008,Aug,2,Wed,225,False,,False
1041167,527.0,61.0,55.0,8/13/2008,Aug,3,Wed,225,False,,False
1041168,521.0,58.0,54.0,8/13/2008,Aug,4,Wed,225,False,,False
1041169,530.0,57.0,53.0,8/13/2008,Aug,5,Wed,225,False,,False
1041170,576.0,56.0,54.0,8/13/2008,Aug,6,Wed,225,False,,False
1041171,634.0,55.0,53.0,8/13/2008,Aug,7,Wed,225,False,,False
1041172,716.0,58.0,55.0,8/13/2008,Aug,8,Wed,225,False,,False
1041173,760.0,61.0,54.0,8/13/2008,Aug,9,Wed,225,False,,False
1041174,784.0,63.0,54.0,8/13/2008,Aug,10,Wed,225,False,,False
1041175,795.0,66.0,54.0,8/13/2008,Aug,11,Wed,225,False,,False
1041176,810.0,69.0,55.0,8/13/2008,Aug,12,Wed,225,False,,False
1041177,806.0,71.0,52.0,8/13/2008,Aug,13,Wed,225,False,,False
1041178,811.0,73.0,50.0,8/13/2008,Aug,14,Wed,225,False,,False
1041179,805.0,73.0,50.0,8/13/2008,Aug,15,Wed,225,False,,False
1041180,796.0,73.0,49.0,8/13/2008,Aug,16,Wed,225,False,,False
1041181,794.0,74.0,52.0,8/13/2008,Aug,17,Wed,225,False,,False
1041182,786.0,72.0,54.0,8/13/2008,Aug,18,Wed,225,False,,False
1041183,779.0,71.0,57.0,8/13/2008,Aug,19,Wed,225,False,,False
1041184,774.0,69.0,56.0,8/13/2008,Aug,20,Wed,225,False,,False
1041185,788.0,68.0,56.0,8/13/2008,Aug,21,Wed,225,False,,False
1041186,746.0,65.0,58.0,8/13/2008,Aug,22,Wed,225,False,,False
1041187,675.0,65.0,58.0,8/13/2008,Aug,23,Wed,225,False,,False
1041188,613.0,65.0,59.0,8/13/2008,Aug,24,Wed,225,False,,False
1041189,571.0,64.0,58.0,8/14/2008,Aug,1,Thu,226,False,,False
1041190,548.0,63.0,59.0,8/14/2008,Aug,2,Thu,226,False,,False
1041191,535.0,63.0,59.0,8/14/2008,Aug,3,Thu,226,False,,False
1041192,531.0,62.0,59.0,8/14/2008,Aug,4,Thu,226,False,,False
1041193,540.0,62.0,58.0,8/14/2008,Aug,5,Thu,226,False,,False
1041194,583.0,60.0,57.0,8/14/2008,Aug,6,Thu,226,False,,False
1041195,645.0,59.0,58.0,8/14/2008,Aug,7,Thu,226,False,,False
1041196,728.0,60.0,58.0,8/14/2008,Aug,8,Thu,226,False,,False
1041197,770.0,63.0,58.0,8/14/2008,Aug,9,Thu,226,False,,False
1041198,790.0,66.0,57.0,8/14/2008,Aug,10,Thu,226,False,,False
1041199,802.0,69.0,57.0,8/14/2008,Aug,11,Thu,226,False,,False
1041200,816.0,69.0,55.0,8/14/2008,Aug,12,Thu,226,False,,False
1041201,817.0,71.0,55.0,8/14/2008,Aug,13,Thu,226,False,,False
1041202,814.0,72.0,53.0,8/14/2008,Aug,14,Thu,226,False,,False
1041203,813.0,74.0,50.0,8/14/2008,Aug,15,Thu,226,False,,False
1041204,807.0,75.0,49.0,8/14/2008,Aug,16,Thu,226,False,,False
1041205,806.0,76.0,51.0,8/14/2008,Aug,17,Thu,226,False,,False
1041206,796.0,76.0,49.0,8/14/2008,Aug,18,Thu,226,False,,False
1041207,783.0,75.0,51.0,8/14/2008,Aug,19,Thu,226,False,,False
1041208,769.0,73.0,52.0,8/14/2008,Aug,20,Thu,226,False,,False
1041209,781.0,70.0,53.0,8/14/2008,Aug,21,Thu,226,False,,False
1041210,749.0,66.0,54.0,8/14/2008,Aug,22,Thu,226,False,,False
1041211,676.0,62.0,55.0,8/14/2008,Aug,23,Thu,226,False,,False
1041212,608.0,61.0,55.0,8/14/2008,Aug,24,Thu,226,False,,False
1041213,565.0,57.0,54.0,8/15/2008,Aug,1,Fri,227,False,,False
1041214,528.0,57.0,54.0,8/15/2008,Aug,2,Fri,227,False,,False
1041215,527.0,56.0,53.0,8/15/2008,Aug,3,Fri,227,False,,False
1041216,524.0,56.0,53.0,8/15/2008,Aug,4,Fri,227,False,,False
1041217,533.0,55.0,52.0,8/15/2008,Aug,5,Fri,227,False,,False
1041218,570.0,54.0,51.0,8/15/2008,Aug,6,Fri,227,False,,False
1041219,632.0,55.0,52.0,8/15/2008,Aug,7,Fri,227,False,,False
1041220,713.0,56.0,53.0,8/15/2008,Aug,8,Fri,227,False,,False
1041221,752.0,59.0,54.0,8/15/2008,Aug,9,Fri,227,False,,False
1041222,783.0,64.0,55.0,8/15/2008,Aug,10,Fri,227,False,,False
1041223,799.0,69.0,56.0,8/15/2008,Aug,11,Fri,227,False,,False
1041224,810.0,71.0,56.0,8/15/2008,Aug,12,Fri,227,False,,False
1041225,807.0,74.0,56.0,8/15/2008,Aug,13,Fri,227,False,,False
1041226,800.0,73.0,57.0,8/15/2008,Aug,14,Fri,227,False,,False
1041227,788.0,73.0,55.0,8/15/2008,Aug,15,Fri,227,False,,False
1041228,783.0,75.0,55.0,8/15/2008,Aug,16,Fri,227,False,,False
1041229,773.0,73.0,59.0,8/15/2008,Aug,17,Fri,227,False,,False
1041230,761.0,71.0,57.0,8/15/2008,Aug,18,Fri,227,False,,False
1041231,752.0,71.0,58.0,8/15/2008,Aug,19,Fri,227,False,,False
1041232,739.0,69.0,57.0,8/15/2008,Aug,20,Fri,227,False,,False
1041233,741.0,67.0,58.0,8/15/2008,Aug,21,Fri,227,False,,False
1041234,722.0,63.0,58.0,8/15/2008,Aug,22,Fri,227,False,,False
1041235,658.0,61.0,58.0,8/15/2008,Aug,23,Fri,227,False,,False
1041236,602.0,62.0,58.0,8/15/2008,Aug,24,Fri,227,False,,False
1041237,562.0,61.0,58.0,8/16/2008,Aug,1,Sat,228,True,,False
1041238,529.0,60.0,57.0,8/16/2008,Aug,2,Sat,228,True,,False
1041239,520.0,60.0,56.0,8/16/2008,Aug,3,Sat,228,True,,False
1041240,514.0,58.0,55.0,8/16/2008,Aug,4,Sat,228,True,,False
1041241,517.0,58.0,55.0,8/16/2008,Aug,5,Sat,228,True,,False
1041242,527.0,56.0,55.0,8/16/2008,Aug,6,Sat,228,True,,False
1041243,543.0,55.0,54.0,8/16/2008,Aug,7,Sat,228,True,,False
1041244,606.0,56.0,54.0,8/16/2008,Aug,8,Sat,228,True,,False
1041245,658.0,60.0,56.0,8/16/2008,Aug,9,Sat,228,True,,False
1041246,697.0,64.0,58.0,8/16/2008,Aug,10,Sat,228,True,,False
1041247,711.0,67.0,58.0,8/16/2008,Aug,11,Sat,228,True,,False
1041248,714.0,71.0,54.0,8/16/2008,Aug,12,Sat,228,True,,False
1041249,705.0,72.0,56.0,8/16/2008,Aug,13,Sat,228,True,,False
1041250,698.0,75.0,52.0,8/16/2008,Aug,14,Sat,228,True,,False
1041251,695.0,77.0,51.0,8/16/2008,Aug,15,Sat,228,True,,False
1041252,686.0,76.0,53.0,8/16/2008,Aug,16,Sat,228,True,,False
1041253,698.0,77.0,53.0,8/16/2008,Aug,17,Sat,228,True,,False
1041254,697.0,77.0,51.0,8/16/2008,Aug,18,Sat,228,True,,False
1041255,705.0,77.0,53.0,8/16/2008,Aug,19,Sat,228,True,,False
1041256,694.0,74.0,53.0,8/16/2008,Aug,20,Sat,228,True,,False
1041257,708.0,71.0,54.0,8/16/2008,Aug,21,Sat,228,True,,False
1041258,681.0,67.0,56.0,8/16/2008,Aug,22,Sat,228,True,,False
1041259,628.0,65.0,56.0,8/16/2008,Aug,23,Sat,228,True,,False
1041260,574.0,64.0,56.0,8/16/2008,Aug,24,Sat,228,True,,False
1041261,535.0,61.0,56.0,8/17/2008,Aug,1,Sun,229,True,,False
1041262,511.0,60.0,56.0,8/17/2008,Aug,2,Sun,229,True,,False
1041263,494.0,59.0,55.0,8/17/2008,Aug,3,Sun,229,True,,False
1041264,485.0,59.0,55.0,8/17/2008,Aug,4,Sun,229,True,,False
1041265,489.0,58.0,54.0,8/17/2008,Aug,5,Sun,229,True,,False
